"","id","name","host_since","host_location","host_response_time","host_is_superhost","listing_count","neighbourhood","property_type","room_type","accommodates","bathrooms","bedrooms","amenities","price","cleaning_fee","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","reviews_per_month"
"2047",12069214,"Downtown - Boston Common view","2011-06-29","Boston, Massachusetts, United States","within a few hours","f",2,"Downtown","Apartment","Entire home/apt",3,1,0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$220.00","$60.00",2,1125,8,100,1.76
"2048",497810,"LOCATION, LOCATION, LOCATION","2012-05-09","Boston, Massachusetts, United States","within an hour","f",1,"Downtown","Apartment","Entire home/apt",8,1,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$334.00","$120.00",1,31,135,92,5.09
"2049",12365454,"2 bed,1 bath in the Heart of Boston","2014-01-13","Boston, Massachusetts, United States","within an hour","f",4,"Downtown","Apartment","Entire home/apt",6,1,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}","$290.00","$60.00",1,1125,30,94,6.98
"2050",9299923,"Beacon Hill 1BR near Downtown","2014-02-14","Montreal, Quebec, Canada","within a few hours","f",58,"Downtown","Condominium","Entire home/apt",4,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Doorman,""Elevator in Building"",Heating,""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$139.00","$95.00",3,1125,14,94,2.28
"2051",12898806,"Longfellow Place, Lux 1 Bd West End/Beacon Hill","2014-10-14","New York, New York, United States","within an hour","f",13,"Downtown","Apartment","Entire home/apt",2,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$220.00","",10,1125,0,NA,NA
"2052",14335782,"ROADTRIP!!! NE/New England!","2016-08-01","Boston, Massachusetts, United States","N/A","f",1,"Downtown","Camper/RV","Entire home/apt",7,0,0,"{""Air Conditioning"",""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",""Family/Kid Friendly"",""First Aid Kit"",Essentials,""Lock on Bedroom Door""}","$60.00","$57.00",1,1125,0,NA,NA
"2053",6741968,"Prestigous Beacon Hill loft apt.","2015-03-03","Boston, Massachusetts, United States","within an hour","t",1,"Downtown","Apartment","Entire home/apt",4,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$239.00","$49.00",1,1125,85,95,5.67
"2054",4275846,"Boston Studio Across from Majestic","2012-05-12","Cambridge, Massachusetts, United States","within a few hours","f",7,"Downtown","Apartment","Entire home/apt",2,1,0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Essentials}","$150.00","$40.00",1,1125,54,77,2.35
"2055",13926017,"Penthouse near the Commons","2015-06-28","New York, New York, United States","within an hour","f",2,"Downtown","Apartment","Entire home/apt",5,1,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}","$290.00","",1,1125,4,87,2.14
"2056",8814532,"2BR in the Heart of Boston! LF2","2013-02-04","Spokane, Washington, United States","within an hour","f",25,"Downtown","Apartment","Entire home/apt",5,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$153.00","$136.00",2,1125,7,97,0.69
"2057",11336922,"Location Location...and Luxury","2016-02-18","US","N/A","f",1,"Downtown","Apartment","Private room",4,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Heating,Essentials,""24-Hour Check-in""}","$250.00","",1,1125,0,NA,NA
"2058",14236787,"Historic Boston Custom House","2016-07-28","Winchester, Massachusetts, United States","N/A","f",1,"Downtown","Apartment","Private room",2,1,1,"{}","$295.00","",1,1125,0,NA,NA
"2059",14760955,"Beacon Hill & Statehouse | Downtown Boston!","2011-09-06","Belmont, Massachusetts, United States","within an hour","f",3,"Downtown","Apartment","Entire home/apt",3,1,1,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}","$204.00","$45.00",1,1125,0,NA,NA
"2060",8420956,"Spend your vacation on a yacht.","2015-09-11","Fort Lauderdale, Florida, United States","within an hour","t",1,"Downtown","Boat","Private room",2,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","$345.00","",1,2,8,100,0.69
"2061",8814105,"Incredible Downtown Boston! LF3","2013-02-04","Spokane, Washington, United States","within an hour","f",25,"Downtown","Apartment","Entire home/apt",7,2,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$181.00","$136.00",2,1125,17,96,1.73
"2062",14122467,"Hotel room in Downtown Boston - amazing location!","2015-04-27","Cambridge, Massachusetts, United States","N/A","f",1,"Downtown","","Entire home/apt",2,1,1,"{TV,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Suitable for Events"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$190.00","",2,3,0,NA,NA
"2063",10730,"Bright 1bed facing Golden Dome","2009-07-22","Boston, Massachusetts, United States","within a few hours","f",10,"Downtown","Apartment","Entire home/apt",3,1,1,"{TV,""Cable TV"",Internet,""Air Conditioning"",Kitchen,""Elevator in Building"",Heating}","$150.00","$250.00",6,365,21,95,0.25
"2064",9796309,"Marriott Custom House, Boston, MA","2013-10-28","New York, New York, United States","N/A","f",1,"Downtown","Villa","Private room",4,1,1,"{TV,""Wireless Internet"",""Air Conditioning"",Essentials,""24-Hour Check-in""}","$100.00","",1,7,0,NA,NA
"2065",14351036,"Convenient Stay in Chinatown Boston","2015-10-26","Quincy, Massachusetts, United States","within an hour","f",1,"Downtown","Apartment","Private room",3,1.5,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,""Laptop Friendly Workspace""}","$80.00","$10.00",1,1125,5,76,5
"2066",14679817,"Boston Financial District","2015-01-07","Boston, Massachusetts, United States","within an hour","f",1,"Downtown","Loft","Private room",3,1,1,"{TV,""Wireless Internet"",""Air Conditioning"",""Pets Allowed"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","$139.00","$10.00",1,1125,2,100,2
"2067",8325477,"Beacon Hill, Boston","2015-09-10","Boston, Massachusetts, United States","within an hour","f",1,"Downtown","Apartment","Entire home/apt",2,1,1,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}","$275.00","",5,180,4,100,0.37
"2068",9680953,"+LUXURY BUILDING THAT HAS IT ALL!!!","2012-04-27","Boston, Massachusetts, United States","N/A","f",1,"Downtown","Apartment","Entire home/apt",5,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,Gym,""Elevator in Building"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$135.00","$10.00",1,1125,18,95,1.96
"2069",10549219,"Marriott Custom House","2016-01-12","Abington, Massachusetts, United States","N/A","f",1,"Downtown","Condominium","Private room",4,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}","$250.00","",4,4,0,NA,NA
"2070",13793578,"Marriott Vacation Club Pulse Boston","2013-12-29","Montreal, Quebec, Canada","within a few hours","f",1,"Downtown","Other","Entire home/apt",4,1,1,"{TV,""Wireless Internet"",""Air Conditioning"",Pool,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}","$250.00","",3,7,0,NA,NA
"2071",12383703,"Dowtown Boston 2BR Apt-Opera House","2015-03-30","US","within a few hours","f",136,"Downtown","Apartment","Entire home/apt",5,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}","$199.00","$100.00",2,1125,3,93,1.27
"2072",5649821,"1 MIN TO BOSTON MARATHON","2015-02-23","Boston, Massachusetts, United States","N/A","f",1,"Downtown","Apartment","Entire home/apt",4,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,""Elevator in Building"",""Hot Tub"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in""}","$300.00","$50.00",3,1125,14,85,0.87
"2073",5371687,"Chic, Stylish 1 BD on Beacon Hill","2014-08-12","Beverly, Massachusetts, United States","within a few hours","t",1,"Downtown","Apartment","Entire home/apt",4,1,1,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,Breakfast,""Elevator in Building"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}","$249.00","$100.00",3,1125,26,98,1.51
"2074",8814215,"Fantastic Downtown Boston Apt! LF3","2013-02-04","Spokane, Washington, United States","within an hour","f",25,"Downtown","Apartment","Entire home/apt",7,2,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$167.00","$136.00",2,1125,5,92,0.52
"2075",12563549,"Penthouse with Full Harbor View","2015-05-25","Boston, Massachusetts, United States","within a day","f",1,"Downtown","Apartment","Entire home/apt",3,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$400.00","$75.00",1,1125,1,80,0.27
"2076",2715779,"MARATHON WEEK AT THE CUSTOM HOUSE","2010-07-23","Braintree, Massachusetts, United States","N/A","f",1,"Downtown","Villa","Private room",4,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly""}","$400.00","",3,1125,0,NA,NA
"2077",13152370,"Best view in town - Boston","2015-09-11","Medford, Massachusetts, United States","within an hour","f",4,"Downtown","Apartment","Entire home/apt",6,1,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$285.00","$100.00",2,1125,10,90,4.92
"2078",12382239,"2BR Luxury Apt - Downtown/West End","2015-10-05","Boston, Massachusetts, United States","within a few hours","f",1,"Downtown","Apartment","Entire home/apt",4,1,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$250.00","",2,1125,11,97,2.34
"2079",60356,"Bookcase 1bd facing Boston Common","2009-07-22","Boston, Massachusetts, United States","within a few hours","f",10,"Downtown","Condominium","Entire home/apt",2,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector""}","$175.00","$150.00",7,30,5,92,0.15
"2080",1340290,"Single-MGH, Beacon Hill, West End","2012-08-15","Boston, Massachusetts, United States","within an hour","f",1,"Downtown","Apartment","Private room",1,1,1,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""}","$110.00","",3,60,9,91,0.27
"2081",11842312,"Downtown 1BR on Boston Common","2014-02-14","Montreal, Quebec, Canada","within a few hours","f",58,"Downtown","Apartment","Entire home/apt",2,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$179.00","$95.00",3,1125,12,90,2.93
"2082",4977034,"Large modern loft with roof deck.","2015-01-05","Boston, Massachusetts, United States","within an hour","t",1,"Downtown","Loft","Entire home/apt",4,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Elevator in Building"",""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}","$400.00","$120.00",2,1125,34,97,1.7
"2083",4075898,"Downtown Crossing, 1 Bed Apt, Boston","2014-09-02","Boston, Massachusetts, United States","within a few hours","f",10,"Downtown","Apartment","Entire home/apt",2,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$289.00","",4,1125,41,94,1.73
"2084",8696200,"Downtown Boston Condo Living Room","2014-08-04","Boston, Massachusetts, United States","within an hour","f",2,"Downtown","Apartment","Shared room",2,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","$103.00","",2,1125,12,95,1.24
"2085",8302844,"Historic servant's quarters","2012-03-02","Boston, Massachusetts, United States","within an hour","f",2,"Downtown","Apartment","Entire home/apt",4,1,0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$107.00","$50.00",2,1125,78,89,6.7
"2086",9709597,"Marriott Custom House","2015-11-19","US","N/A","f",1,"Downtown","Other","Private room",4,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}","$400.00","",4,7,1,100,0.22
"2087",8432166,"Downtown great location 1 BR","2014-08-11","Boston, Massachusetts, United States","N/A","f",1,"Downtown","Apartment","Entire home/apt",4,1,1,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Smoking Allowed"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}","$175.00","$20.00",3,1125,0,NA,NA
